EI-10201A,LIC10201,FIC-10203,FIC-10101,TI-11701,PDIC-10102,LIC-10101,TI-10403,PIC-10201,PIC-10101,FI-10302
12.79696,166.8669,61.80813,63.05088,34.1,0.0557,171.6075,206.6,1.291198,1.401438,63.29581
12.79262,166.8239,61.90695,63.12518,34.1,0.0561,171.503,206.6,1.291849,1.401438,62.98114
12.78394,166.8423,61.60011,62.57411,34.1,0.0561,171.6505,206.6,1.29174,1.401329,62.62851
12.77309,166.8055,61.83779,62.93926,34.2,0.0561,171.6321,206.7,1.291198,1.400678,63.06795
12.80239,166.8669,61.55047,62.63234,34.2,0.0553,171.6874,206.7,1.290872,1.400353,63.23613
12.78069,166.9038,61.81308,62.51998,34.2,0.056,171.6013,206.7,1.291306,1.401438,62.65563
12.77526,166.8915,62.06472,62.73205,34.2,0.0559,171.5276,206.7,1.290872,1.400895,62.70988
12.78394,166.8731,61.63978,62.73205,34.1,0.0558,171.4968,206.6,1.291306,1.401221,62.91604
12.78394,166.8608,61.94149,63.14992,34.1,0.0553,171.4661,206.6,1.291198,1.40198,63.01369
12.79479,166.8239,61.83779,63.13342,34.2,0.0554,171.546,206.6,1.291198,1.401546,62.55256
12.8089,166.8546,61.37644,62.62403,34.3,0.055,171.5583,206.7,1.290221,1.400461,62.26502
12.81649,166.8116,61.5604,62.51998,34.1,0.0563,171.7612,206.7,1.29033,1.400461,63.35006
12.79696,166.8423,61.81802,62.77769,34.2,0.0558,171.6259,206.7,1.290004,1.401004,63.1439
12.79805,166.8423,62.06472,63.28997,34.2,0.056,171.6321,206.6,1.291306,1.401221,63.29038
12.79696,166.8546,62.01053,63.07978,34.2,0.0559,171.6013,206.6,1.291306,1.401872,62.97029
12.81107,166.8669,61.81308,63.01783,34.2,0.0557,171.5706,206.7,1.29174,1.401546,63.06795
12.81324,166.8055,61.7933,63.1458,34.2,0.0555,171.4845,206.7,1.291957,1.402631,63.29038
12.80239,166.8669,61.55047,62.4408,34.2,0.0562,171.5337,206.7,1.291849,1.402306,63.25241
12.79805,166.8239,62.08933,63.0839,34.2,0.0562,171.6505,206.7,1.290872,1.401763,63.16018
12.8089,166.6763,61.91681,63.14992,34.2,0.0556,171.6874,206.7,1.292391,1.402957,63.20358
12.79479,166.7993,61.91188,63.09216,34.2,0.0561,171.5706,206.6,1.291198,1.401546,63.49654
12.80781,166.8423,61.93163,63.27763,34.1,0.0561,171.4661,206.6,1.290547,1.400895,63.61589
12.79805,166.8362,61.90695,63.00543,34.1,0.0558,171.4968,206.6,1.292283,1.402957,62.87807
12.80022,166.7624,61.84273,63.02609,34.2,0.055,171.589,206.6,1.292825,1.402957,63.13305
12.79479,166.7747,62.08442,63.1623,34.2,0.0557,171.503,206.6,1.292283,1.402631,63.46941
12.80347,166.7747,62.0056,63.13342,34.1,0.0554,171.6198,206.6,1.29174,1.401329,63.30666
12.79696,166.9961,61.96616,63.14992,34.2,0.0552,171.546,206.6,1.291198,1.401438,63.12762
12.80998,166.7378,62.08442,63.02609,34.2,0.0561,171.5091,206.6,1.290872,1.401546,63.53994
12.79262,166.8669,62.04009,63.04261,34.2,0.0563,171.4722,206.6,1.290872,1.399919,63.01912
12.79262,166.8854,61.76361,62.98889,34.3,0.0556,171.5706,206.7,1.291849,1.401329,62.77499
12.80347,166.83,61.60011,62.74865,34.2,0.0559,171.5153,206.7,1.291632,1.401329,63.16018
12.80022,166.7747,61.7834,63.19114,34.2,0.0559,171.4169,206.7,1.290764,1.401004,61.95578
12.80022,166.7993,62.02039,63.04675,34.2,0.0561,171.4968,206.7,1.290872,1.400895,62.54713
12.79805,166.8239,61.61003,62.65728,34.2,0.0556,171.3185,206.7,1.292174,1.402306,63.08965
12.79805,166.8362,61.62491,62.52831,34.3,0.0563,171.3185,206.7,1.291849,1.401872,62.69361
12.80239,166.8423,61.62491,62.65313,34.2,0.0563,171.3738,206.7,1.291849,1.402306,62.39523
12.79154,166.7993,61.61003,62.71129,34.3,0.056,171.2939,206.8,1.292825,1.403174,63.0788
12.80239,166.7809,61.6943,62.61155,34.3,0.0554,171.2693,206.8,1.292934,1.403065,62.61223
12.79479,166.8854,61.52564,62.68637,34.2,0.0564,171.3554,206.8,1.2925,1.402848,62.53085
12.80347,166.7747,61.83285,63.00543,34.2,0.0554,171.2693,206.8,1.291849,1.402089,62.38437
12.80781,166.7501,61.78835,63.22823,34.2,0.055048,171.2509,206.8,1.291957,1.402523,62.35725
12.79262,166.7009,61.76361,62.79014,34.2,0.0556,171.4169,206.8,1.290764,1.401004,62.58511
12.79262,166.7501,61.89213,62.8316,34.2,0.0554,171.2632,206.8,1.291198,1.401546,62.79126
12.80347,166.83,62.04502,63.04675,34.2,0.0554,171.1648,206.7,1.291089,1.400461,62.44947
12.79479,166.8423,61.91681,62.56578,34.2,0.0556,171.257,206.7,1.289787,1.399268,62.94317
12.80347,166.83,61.8872,63.02609,34.2,0.0561,171.1771,206.7,1.290112,1.401004,62.87264
12.80456,166.8055,61.82296,63.06327,34.2,0.0556,171.2017,206.8,1.289245,1.399376,62.73701
12.81975,166.7809,61.47097,62.58659,34.1,0.0558,171.2078,206.8,1.289787,1.399268,62.58511
12.80781,166.8239,62.1041,63.07978,34.2,0.056,171.2509,206.8,1.289787,1.399051,62.53085
12.80239,166.9038,62.06964,63.31054,34.2,0.0561,171.2509,206.8,1.289787,1.400136,62.91604
12.80239,166.8362,61.67448,62.66559,34.2,0.0552,171.1709,206.9,1.29033,1.399268,62.64478
12.80456,166.7809,62.04502,62.86474,34.2,0.055156,171.3492,206.9,1.289245,1.398291,63.00827
12.81107,166.83,61.87238,62.67391,34.1,0.0552,171.1955,206.8,1.289136,1.399051,63.15475
12.8089,166.8116,61.55047,62.7279,34.3,0.0561,171.2632,206.8,1.289027,1.398725,62.74244
12.80022,166.7747,61.76856,62.8606,34.1,0.0557,171.2201,206.8,1.289027,1.398617,63.16018
12.8089,166.8055,61.77351,62.90615,34.1,0.0559,171.1463,206.8,1.28957,1.399702,62.57968
12.80239,166.7747,61.99081,63.12518,34.1,0.0562,171.2078,206.9,1.289679,1.400244,62.98657
12.79696,166.7378,61.73887,63.07152,34.2,0.0559,171.2201,206.9,1.289461,1.399268,62.83466
12.79479,166.8055,61.63483,62.74865,34.2,0.0556,171.2816,206.9,1.288702,1.397966,62.93232
12.81649,166.7686,62.03024,62.71544,34.1,0.0549,171.1771,206.9,1.289027,1.398183,63.31751
12.80239,166.8116,61.98095,62.81916,34.1,0.055048,171.2693,206.8,1.287942,1.398074,62.85637
12.8089,166.7686,61.44114,62.49082,34.1,0.0553,171.1771,206.9,1.287617,1.397966,62.88892
12.81649,166.7624,61.95629,63.10455,34.1,0.056,171.1771,206.8,1.288594,1.398508,63.01912
12.8089,166.744,61.61499,62.62818,34.1,0.0557,171.3123,206.8,1.287291,1.397206,62.69361
12.8089,166.8116,61.99574,63.10867,34.1,0.0558,171.2078,206.9,1.287942,1.397748,62.30842
12.80239,166.7747,61.91681,63.05914,34.1,0.0554,171.38,206.8,1.287508,1.397748,62.47118
12.8089,166.744,62.01053,63.02195,34.2,0.0557,171.2878,206.8,1.2874,1.396446,62.72074
12.81324,166.7686,61.49583,62.81916,34.2,0.0561,171.2324,206.8,1.287942,1.398291,62.59053
12.80781,166.6763,61.91188,63.10455,34.2,0.0555,171.0972,206.7,1.288594,1.398834,62.67191
12.79696,166.7686,61.91188,63.10042,34.2,0.0561,171.1463,206.7,1.288376,1.398725,62.35725
12.80022,166.7132,61.90695,63.07152,34.2,0.0557,170.7959,206.7,1.288485,1.398074,62.86179
12.82192,166.8055,62.03517,63.14167,34.1,0.0561,170.9004,206.7,1.287074,1.396446,62.19992
12.82192,166.83,61.41129,62.49082,34.1,0.0565,170.9926,206.7,1.2874,1.397532,62.61223
12.80239,166.7686,61.83779,62.94754,34.1,0.0563,170.9742,206.7,1.287617,1.396338,62.99742
12.80022,166.7932,61.51073,62.44496,34.1,0.0556,171.0049,206.7,1.2874,1.396989,62.42235
12.79805,166.8055,61.87238,62.84403,34.1,0.0554,170.9619,206.7,1.287291,1.397206,62.93232
12.80456,166.8116,61.82296,63.02609,34.1,0.0561,170.8574,206.7,1.287291,1.396663,62.77499
12.79262,166.7624,62.04502,63.10042,34.1,0.0559,170.7774,206.7,1.287617,1.397206,62.19449
12.79696,166.8423,61.66952,62.52415,34.1,0.0558,170.6114,206.8,1.287508,1.396881,62.72074
12.82517,166.7747,62.01053,63.31876,34.1,0.0558,170.1564,206.8,1.2874,1.396881,61.95036
12.81107,166.7317,62.01545,63.06739,34.1,0.0561,170.2671,206.8,1.287508,1.397423,62.24874
12.79262,166.7932,61.88225,62.88546,34.1,0.0563,170.304,206.7,1.287942,1.397206,62.11311
12.78937,166.7932,61.48589,62.57411,34.1,0.0563,170.4024,206.6,1.287508,1.397532,61.6791
12.79262,166.744,61.80813,63.03022,34.1,0.0558,170.2855,206.6,1.288051,1.39764,61.96121
12.79262,166.744,61.71411,62.98889,34.1,0.0557,170.0642,206.7,1.288051,1.398183,62.55798
12.79805,166.7809,61.72401,62.95581,34.1,0.0559,170.1564,206.8,1.287508,1.396989,62.67191
12.79479,166.7747,61.86744,62.70714,34.1,0.0558,170.0519,206.7,1.287508,1.397966,61.92866
12.79262,166.7624,61.83779,62.91857,34.1,0.0558,170.1011,206.7,1.286966,1.397423,61.95036
12.80347,166.7378,61.76856,62.91857,34.1,0.0556,169.7322,206.7,1.286532,1.396121,61.66282
12.79805,166.7809,61.68935,62.88546,34.1,0.0549,169.6891,206.7,1.285989,1.396446,61.90153
12.78069,166.744,62.02039,62.90615,34.1,0.0568,169.8551,206.7,1.286749,1.396663,62.52
12.79696,166.7378,61.7933,63.00543,34.2,0.0562,169.6953,206.7,1.287291,1.396555,61.60857
12.77851,166.7132,61.52564,62.88131,34.2,0.056,169.5293,206.7,1.286857,1.398074,61.50549
12.78286,166.6579,61.87238,62.77769,34.1,0.0557,169.5108,206.7,1.2874,1.397097,62.18364
12.79262,166.7624,61.83779,63.07152,34.1,0.0556,169.683,206.6,1.286749,1.396989,62.06429
12.79479,166.6702,61.64474,62.88131,34.2,0.0557,169.8736,206.6,1.287291,1.398074,61.7876
12.78069,166.7071,61.78835,62.86474,34.2,0.0558,169.9289,206.6,1.286857,1.396881,62.30842
12.78069,166.6395,61.83779,62.75695,34.2,0.0558,169.7629,206.6,1.286423,1.397423,61.96121
12.77851,166.5964,62.11886,63.3311,34.2,0.056603,169.806,206.7,1.286966,1.397206,62.22704
12.76766,166.5165,61.83779,62.99717,34.1,0.056,169.9289,206.7,1.286315,1.396989,61.21796
12.77635,166.7378,61.54054,62.60739,34.1,0.0556,169.8674,206.6,1.2874,1.397532,61.93408
12.77526,166.7317,61.84768,63.06739,34.2,0.0559,169.9166,206.6,1.286315,1.396881,61.97748
12.78069,166.7009,61.2119,62.48248,34.2,0.056,170.0703,206.6,1.286857,1.397097,61.7442
12.78611,166.6886,61.84273,62.85646,34.2,0.0555,170.1318,206.6,1.286206,1.396989,61.6791
12.77851,166.7009,61.47594,62.51165,34.2,0.0558,170.0949,206.6,1.285664,1.396663,62.23789
12.76658,166.7317,61.49086,62.73205,34.2,0.056,170.1564,206.6,1.285121,1.39547,62.47118
12.76224,166.6149,62.31044,63.2982,34.2,0.0556,170.2179,206.5,1.284904,1.395253,61.86898
12.76766,166.744,61.45108,62.43662,34.2,0.0561,170.2364,206.5,1.284687,1.394927,62.25959
12.76224,166.6579,61.94642,63.12518,34.2,0.0563,170.2241,206.6,1.284687,1.395253,62.42778
12.76224,166.6763,61.44114,62.94754,34.1,0.0554,170.3163,206.6,1.284796,1.39547,62.75329
12.76766,166.6702,62.01545,62.89373,34.2,0.0559,170.6176,206.6,1.285989,1.396663,62.14024
12.75573,166.6763,61.69925,62.71544,34.1,0.0557,170.5253,206.6,1.28523,1.396446,62.23247
12.74054,166.6886,61.41129,62.56162,34.1,0.0557,170.6422,206.6,1.285121,1.395904,62.98657
12.74813,166.6456,61.89213,63.13342,34.1,0.0558,170.636,206.6,1.284253,1.394819,62.64478
12.76007,166.6763,61.70916,63.19114,34.1,0.0563,170.6975,206.6,1.284579,1.39547,62.4549
12.73945,166.7317,62.01053,63.10042,34.2,0.0554,170.8328,206.6,1.285338,1.396555,62.2813
12.73837,166.7071,61.97109,63.02195,34.1,0.0557,170.9127,206.6,1.284904,1.395361,62.73701
12.74379,166.7194,61.79824,62.89373,34.2,0.0561,171.0234,206.6,1.284579,1.395036,62.42235
12.74813,166.7194,61.98588,62.74865,34.2,0.0562,170.9557,206.6,1.285338,1.395795,62.82924
12.74379,166.744,61.76856,62.70714,34.2,0.0556,171.1709,206.6,1.284796,1.396121,62.57426
12.73403,166.7501,61.52564,62.57411,34.2,0.0562,171.2078,206.6,1.284687,1.39547,62.82924
12.73945,166.744,61.466,63.22823,34.2,0.0558,171.3554,206.6,1.284253,1.394927,62.68276
12.73945,166.6579,61.59018,62.46164,34.2,0.056,171.423,206.6,1.284036,1.395361,62.96487
12.73294,166.6579,61.98588,63.0013,34.1,0.0559,171.4784,206.6,1.284145,1.395036,62.26502
12.73837,166.6456,61.63978,62.7611,34.2,0.056,171.9026,206.6,1.284036,1.394168,62.88349
12.72101,166.7317,61.72401,62.83574,34.2,0.0558,171.9334,206.6,1.283602,1.394168,63.31751
12.7286,166.7378,61.96122,62.73205,34.2,0.056,171.9641,206.6,1.284036,1.394276,63.0788
12.72752,166.6456,61.43616,63.24881,34.2,0.0563,171.8842,206.6,1.284687,1.394819,62.62851
12.72752,166.7071,61.88225,63.30643,34.2,0.0556,172.0071,206.6,1.283819,1.394276,63.23071
12.71341,166.7378,61.76856,62.46998,34.2,0.0559,172.2408,206.6,1.28306,1.393842,63.66472
12.71667,166.7624,61.49583,62.77769,34.1,0.0554,172.2346,206.6,1.282517,1.392866,63.12762
12.71775,166.7624,61.51571,63.1829,34.2,0.0557,172.3638,206.6,1.283277,1.394168,63.30666
12.71775,166.7132,61.83779,63.20763,34.2,0.056,172.665,206.6,1.283168,1.394168,63.61047
12.73186,166.7378,62.16313,62.69053,34.2,0.0553,172.8188,206.6,1.283494,1.394493,63.44771
12.71667,166.744,61.77351,63.19114,34.2,0.0557,172.6035,206.6,1.282517,1.392866,63.209
12.71775,166.7747,61.99081,62.95581,34.2,0.0557,172.6773,206.6,1.282083,1.392649,63.69184
12.72752,166.7071,61.91681,63.1293,34.2,0.0556,173.0462,206.6,1.281866,1.392106,64.14756
12.72643,166.8731,61.92175,62.67391,34.2,0.0554,172.9294,206.6,1.282734,1.393083,63.06795
12.70473,166.7809,61.45108,62.7611,34.2,0.0556,173.2184,206.6,1.282734,1.392323,63.39346
12.69497,166.8055,61.73887,63.18702,34.2,0.0561,173.3414,206.6,1.282192,1.391672,64.59785
12.70256,166.7809,61.66457,62.57411,34.2,0.0553,173.2184,206.6,1.282083,1.39254,64.07703
12.69931,166.7624,61.59018,63.10867,34.1,0.0561,173.1569,206.6,1.281432,1.391238,63.44229
12.72101,166.8239,61.63483,62.62403,34.2,0.0556,173.6242,206.6,1.281432,1.391564,64.12586
12.70799,166.7747,61.83285,62.74865,34.1,0.0562,173.8394,206.6,1.281649,1.392649,64.29947
12.69714,166.9592,61.91188,62.66975,34.1,0.0556,174.0054,206.6,1.281432,1.392757,63.7461
12.68846,166.7686,61.58522,63.04261,34.2,0.0557,173.8824,206.6,1.281541,1.391781,64.10959
12.69388,166.744,61.94149,62.42828,34.1,0.0559,173.9685,206.7,1.279913,1.390479,64.06619
12.68412,166.7132,61.41129,63.15405,34.1,0.0559,174.4051,206.7,1.279805,1.390153,64.9939
12.71124,166.7378,61.64474,63.0839,34.1,0.0558,174.3682,206.6,1.280456,1.390479,63.7678
12.70256,166.7932,61.73887,63.19114,34.1,0.0556,174.528,206.6,1.28089,1.390913,64.06619
12.69388,166.744,61.98588,62.59075,34.1,0.0554,174.3743,206.7,1.279154,1.389394,64.20181
12.69063,166.7132,61.83285,63.21175,34.1,0.0561,174.5711,206.7,1.279262,1.389611,63.44229
12.69063,166.7501,62.08442,62.46998,34.1,0.0561,174.7248,206.7,1.27872,1.38896,64.83656
12.69171,166.7501,61.99081,62.57411,34.1,0.0554,174.7556,206.7,1.278069,1.387766,65.12952
12.69497,166.7747,61.94149,62.99717,34.1,0.0554,174.9277,206.7,1.27872,1.390153,65.13495
12.69063,166.7132,61.55047,62.54497,34.1,0.0558,174.8232,206.7,1.27872,1.388743,65.07527
12.69171,166.7993,61.66457,63.20351,34.1,0.055156,174.9892,206.7,1.277852,1.387332,64.3917
12.69388,166.7624,61.61003,62.81502,34.1,0.0561,175.2228,206.7,1.278069,1.387441,64.72263
12.69497,166.7809,61.51073,62.52831,34.1,0.0556,175.2044,206.6,1.277526,1.386898,64.83114
12.6852,166.7809,61.72401,62.96408,34.1,0.0555,175.5918,206.6,1.276767,1.386139,64.98847
12.68303,166.7624,61.90695,63.10042,34.1,0.055156,175.5672,206.6,1.277526,1.387658,65.2326
12.68846,166.7809,61.72401,63.15405,34.1,0.0561,175.5856,206.7,1.277526,1.387115,64.93964
12.69714,166.744,61.89213,62.70714,34.1,0.0559,175.6963,206.7,1.277852,1.388743,65.22176
12.69714,166.7747,62.05487,62.74035,34.1,0.0559,175.8315,206.7,1.277092,1.386898,65.30313
12.70256,166.7317,61.66457,62.62818,34.1,0.056,175.8315,206.7,1.277526,1.387658,65.2326
12.69063,166.6149,61.96616,62.94754,34.1,0.0558,176.059,206.7,1.277526,1.387658,64.93422
12.69388,166.7809,61.73887,62.61155,34.1,0.056,176.0345,206.7,1.277092,1.387441,65.18378
12.67869,166.7194,61.71411,63.08804,34.1,0.056,176.3296,206.7,1.277309,1.387332,64.77146
12.6852,166.7624,61.6497,62.98476,34.1,0.0554,176.3726,206.6,1.277092,1.386681,65.22176
12.68629,166.7132,61.61003,63.01783,34.1,0.0561,176.4034,206.7,1.276224,1.387115,64.67381
12.68846,166.7317,61.73887,63.24469,34.1,0.0558,176.3357,206.7,1.276224,1.386898,65.29771
12.68846,166.8362,61.81308,63.1458,34.1,0.0558,176.5817,206.7,1.27503,1.385054,65.34653
12.69497,166.8239,61.8872,62.90615,34.1,0.0557,176.7907,206.7,1.275465,1.385488,64.48392
12.69063,166.7624,61.73392,63.07152,34.1,0.0556,176.6616,206.7,1.274596,1.385488,64.66296
12.70473,166.7194,61.68935,63.04261,34.1,0.0556,176.7046,206.7,1.275139,1.385162,64.97219
12.69931,166.7132,61.69925,62.41576,34.2,0.0558,176.7354,206.7,1.274379,1.384619,66.19286
12.69388,166.6825,61.66457,62.44496,34.2,0.0558,176.8584,206.7,1.275356,1.384945,64.94507
12.67869,166.7501,61.83285,62.79428,34.2,0.0559,177.0428,206.7,1.274379,1.385271,65.81853
12.69171,166.7624,61.65961,63.18702,34.2,0.0555,176.9875,206.7,1.273403,1.383643,65.24888
12.68303,166.7378,61.86744,63.22411,34.1,0.0558,177.1658,206.7,1.274054,1.384619,65.29771
12.69171,166.7317,61.96616,62.79014,34.1,0.0558,177.1658,206.7,1.273837,1.38386,64.66296
12.70256,166.6702,61.91188,62.84403,34.1,0.055156,177.3687,206.7,1.274054,1.383426,64.58701
12.71775,166.7501,62.15329,62.57411,34.1,0.0565,177.2457,206.7,1.272969,1.383426,65.42249
12.69714,166.7071,61.57033,63.24469,34.1,0.0558,177.3748,206.7,1.274054,1.383968,65.07527
12.68846,166.7624,61.88225,62.69468,34.1,0.0558,177.4363,206.7,1.274054,1.384077,65.35196
12.67869,166.744,61.87238,63.20763,34.1,0.0557,177.756,206.7,1.273837,1.382992,65.21632
12.67218,166.7009,61.76361,62.50749,34.1,0.0562,177.7191,206.7,1.273728,1.383317,64.59243
12.67435,166.7317,62.03024,62.65313,34.2,0.0556,177.7499,206.7,1.27286,1.382449,65.7046
12.68846,166.7132,61.72401,63.03022,34.1,0.0558,177.7745,206.7,1.273186,1.383968,65.27058
12.70256,166.8116,61.55047,62.65313,34.1,0.0556,177.9282,206.7,1.272969,1.382992,65.00475
12.69171,166.7378,61.63483,62.59075,34.2,0.0561,178.0512,206.7,1.273294,1.38386,65.61779
12.67435,166.7317,61.8872,63.03848,34.2,0.056,178.2356,206.7,1.273728,1.384403,65.07527
12.67218,166.7317,62.03024,62.66559,34.2,0.056,178.0573,206.6,1.273294,1.383101,65.50928
12.67869,166.7378,61.69925,63.12105,34.1,0.0557,178.2172,206.6,1.273728,1.383426,65.58524
12.68303,166.744,61.61499,62.8606,34.2,0.0558,178.334,206.6,1.27286,1.382558,65.40621
12.67869,166.7071,62.23192,62.90615,34.2,0.0556,178.3402,206.6,1.272209,1.382775,65.15665
12.68629,166.6702,61.66952,63.0013,34.2,0.0554,178.4139,206.7,1.27286,1.383101,65.27058
12.68629,166.7686,61.98095,62.66975,34.2,0.0563,178.6476,206.7,1.271558,1.381473,65.39536
12.68629,166.8055,61.34157,63.10455,34.2,0.0563,178.789,206.6,1.271775,1.381256,65.59609
12.6635,166.7993,61.85756,63.10042,34.2,0.055,178.6353,206.6,1.271775,1.381473,64.77689
12.67218,166.6886,61.5604,62.95995,34.2,0.0561,178.6906,206.6,1.271124,1.380171,65.2326
12.66784,166.744,61.94149,63.02609,34.1,0.0555,178.7952,206.6,1.271558,1.38093,65.31398
12.68303,166.7747,61.71906,62.61571,34.2,0.0554,178.8566,206.6,1.270582,1.381256,64.86369
12.68846,166.7194,61.89213,62.30302,34.2,0.0559,178.9858,206.6,1.271124,1.380713,65.32483
12.68846,166.83,61.96122,62.85232,34.2,0.0558,179.0165,206.6,1.271775,1.381147,65.60152
12.67978,166.7501,61.8625,62.66559,34.2,0.056603,179.201,206.6,1.271124,1.381364,65.43876
12.67978,166.7624,61.40133,63.15405,34.2,0.0556,179.2809,206.7,1.272318,1.382015,65.30313
12.67435,166.8239,61.68439,63.10867,34.2,0.0563,179.3116,206.7,1.27069,1.380822,65.13495
12.68846,166.7194,61.83779,62.74865,34.2,0.0558,179.3178,206.6,1.271884,1.381147,65.56354
12.66784,166.7501,61.54551,62.96408,34.1,0.0556,179.3362,206.7,1.272318,1.38169,65.65577
12.6852,166.9346,61.88225,63.10042,34.2,0.0559,179.4776,206.7,1.271558,1.380388,65.15122
12.67001,166.7993,61.81802,62.61571,34.1,0.0558,179.6006,206.7,1.271884,1.382883,64.91794
12.68846,166.8116,61.49583,63.17466,34.1,0.0557,179.4961,206.7,1.27069,1.380171,65.14037
12.69497,166.7747,62.07949,62.7279,34.1,0.0553,179.6621,206.7,1.270473,1.380388,65.09697
12.69388,166.744,62.08933,62.98476,34.1,0.0562,179.7236,206.7,1.271124,1.379628,65.84023
12.67869,166.6825,61.7834,62.65728,34.1,0.0556,179.8035,206.7,1.270799,1.380171,65.8999
12.67001,166.7501,62.0056,62.90202,34.1,0.0554,179.7113,206.7,1.271016,1.381798,66.12776
12.67218,166.7809,61.75866,62.62403,34.1,0.0556,179.8773,206.6,1.271016,1.381147,65.59609
12.67869,166.7378,61.52564,63.1128,34.1,0.0556,179.8712,206.7,1.269497,1.379303,65.77512
12.67435,166.7809,62.09425,62.83574,34.1,0.0558,179.9326,206.7,1.270473,1.38093,65.77512
12.65808,166.7993,61.61995,62.65313,34.1,0.056,179.8957,206.7,1.27069,1.380062,65.73714
12.66459,166.7686,61.76361,63.27763,34.1,0.0557,180.0495,206.7,1.269497,1.378543,65.47674
12.67435,166.7317,61.65961,63.1623,34.1,0.0554,180.2647,206.7,1.269171,1.379086,66.14404
12.67978,166.7624,61.94642,62.58243,34.1,0.0556,180.0802,206.7,1.269388,1.37876,66.05724
12.67544,166.8239,61.94149,63.18702,34.1,0.0557,180.1847,206.7,1.269497,1.379086,65.68289
12.66459,166.744,62.09425,62.89373,34.1,0.0559,180.2278,206.7,1.269931,1.379737,66.57806
12.65916,166.7194,61.84273,62.58659,34.1,0.0556,180.2278,206.8,1.269714,1.37952,67.10973
12.66784,166.744,61.89213,62.90615,34.1,0.0559,180.3507,206.8,1.269714,1.379845,66.74081
12.67544,166.7378,61.88225,62.93926,34.1,0.0556,180.3384,206.8,1.269605,1.379737,66.60518
12.67435,166.8116,61.42621,62.64897,34.1,0.0561,180.3938,206.8,1.270256,1.379628,68.32497
12.67869,166.7194,61.34656,62.86474,34.1,0.0559,180.4491,206.8,1.269931,1.380171,70.05018
12.67001,166.8116,61.73887,62.52415,34.1,0.0556,180.5413,206.8,1.270582,1.379628,71.03757
12.68629,166.7378,61.32663,62.9434,34.1,0.0561,180.5168,206.8,1.270256,1.380713,70.75003
12.68086,166.7747,61.84768,63.2694,34.1,0.055156,180.3692,206.8,1.270473,1.381364,70.56015
12.67544,166.8116,61.90695,62.95581,34.1,0.056,180.5844,206.7,1.27069,1.380605,70.61983
12.65699,166.6087,61.7933,62.54913,34.1,0.0559,180.6582,206.7,1.271667,1.38169,70.53302
12.67001,166.7624,61.41626,62.90615,34.1,0.0559,180.6643,206.7,1.270799,1.381364,70.91821
12.66784,166.744,62.03024,62.7694,34.1,0.0559,180.7012,206.7,1.271884,1.382341,70.66323
12.67001,166.7932,62.06472,62.92685,34.1,0.056,180.7934,206.7,1.27069,1.380605,68.28156
12.67869,166.7501,61.89707,62.66975,34.1,0.0558,180.8303,206.7,1.271667,1.382015,69.98508
12.67435,166.7809,61.51073,63.0839,34.1,0.0557,180.9656,206.7,1.270799,1.380822,69.03024
12.67869,166.7624,61.94642,63.00543,34.1,0.0565,180.7811,206.7,1.271124,1.380279,67.35386
12.67869,166.7624,62.15821,62.81502,34.1,0.0563,180.6336,206.7,1.271341,1.380822,63.56164
12.67544,166.6886,61.65961,62.60739,34.1,0.0557,180.8488,206.7,1.269714,1.379086,58.4077
12.68846,166.83,61.59018,63.17054,34.1,0.0553,180.8795,206.7,1.269171,1.379628,59.5904
12.68846,166.7071,61.97109,63.1623,34.1,0.0561,180.9225,206.7,1.269931,1.380171,60.05154
12.6635,166.6702,61.43616,63.09216,34.1,0.0556,181.064,206.7,1.269497,1.378435,67.17483
